"","subID","phase","ln_AF7","ln_AF3","ln_AF4","ln_AF8","ln_F7","ln_F5","ln_F3","ln_F4","ln_F6","ln_F8","Left","Right","FAS","pre_FAS","delta_FAS_rest"
"222","a11","b12",-0.140179981434045,-0.142622254478392,-0.225594707923884,-0.489512222559006,-0.375661181688485,-0.36827124089255,-0.262739168835123,-0.230744134999863,-0.459603176358832,-0.46797617616637,-0.257894765465719,-0.374686083601591,-0.116791318135872,-0.07466936579324,-0.042121952342632
"223","a11","b13",-0.283970684905688,-0.292180513912297,-0.310891602752393,-0.516928795670553,-0.507987105764294,-0.519374357026328,-0.433768427252663,-0.30913130602464,-0.501896118150802,-0.50769698986334,-0.407456217772254,-0.429308962492346,-0.0218527447200919,-0.07466936579324,0.0528166210731481
"224","a11","b14",-0.111682834098588,-0.12389488961794,-0.29905370069287,-0.545259497386997,-0.358902254241367,-0.353245154871498,-0.268395808141098,-0.304451355787978,-0.525566011545487,-0.529076186669162,-0.243224188194098,-0.440681350416499,-0.1974571622224,-0.07466936579324,-0.12278779642916
"225","a11","b15",-0.236626962331742,-0.245717672290333,-0.261721207563538,-0.497560150565692,-0.458521365589534,-0.472887129248511,-0.377373185007982,-0.26519162677362,-0.466041847345088,-0.475297329652994,-0.35822526289362,-0.393162432380186,-0.0349371694865663,-0.07466936579324,0.0397321963066737
"226","a11","b16",-0.212166152598172,-0.216741764919462,-0.33644854531447,-0.625308047485875,-0.505575609919406,-0.507482753573372,-0.415101274695569,-0.335462519448733,-0.597834787857391,-0.6023222671487,-0.371413511141196,-0.499475233451034,-0.128061722309837,-0.07466936579324,-0.0533923565165975
"227","a11","b17",-0.189737122194502,-0.199588009252268,-0.276233005885122,-0.534409370812798,-0.453571721258397,-0.470132346911711,-0.370654506755237,-0.277768579816498,-0.50918374171227,-0.524533853212357,-0.336736741274423,-0.424425710287809,-0.0876889690133861,-0.07466936579324,-0.0130196032201461
"228","a11","b18",-0.195655747708159,-0.198632558042469,-0.230640514080772,-0.473368000146628,-0.480067988840298,-0.482224034112936,-0.414224615455115,-0.239180357169505,-0.452463819863093,-0.465781222174514,-0.354160988831795,-0.372286782686902,-0.0181257938551071,-0.07466936579324,0.0565435719381329
"229","a11","b19",-0.22204047267201,-0.229643041750129,-0.338656039248886,-0.561034719052477,-0.490500801107057,-0.483272179759562,-0.457755604070665,-0.346238015816593,-0.531656524439221,-0.551396116725778,-0.376642419871885,-0.465796283056591,-0.0891538631847065,-0.07466936579324,-0.0144844973914665
"230","a11","b20",-0.187025722558098,-0.189372935340913,-0.180161833649439,-0.411142626558751,-0.506729100986748,-0.49276133995503,-0.403066956721679,-0.189550475770686,-0.390775617304058,-0.404742453752186,-0.355791211112494,-0.315274601407024,0.0405166097054694,-0.07466936579324,0.115185975498709
"231","a11","pretest",-0.413279267480465,-0.41098460095505,-0.432193883833965,-0.774254919359953,-0.739965448267498,-0.739285694422662,-0.452549970748534,-0.407183837308271,-0.749070400927003,-0.766708769411216,-0.551212996374842,-0.625882362168082,-0.07466936579324,-0.07466936579324,0
"232","a12","b01",0.146598966008714,-0.73200671449209,-0.711920005432561,-0.732984775227126,-0.675792710580241,-0.696962475113919,-0.709489817056556,-0.629286324592004,-0.630201169576507,-0.733720919028568,-0.533530550246819,-0.687622638771353,-0.154092088524535,-0.15472035263932,0.00062826411478506
"233","a12","b02",-0.0588360910258679,-0.991976468939236,-0.879408898797691,-0.902393613452745,-0.947573502461839,-0.955941469713538,-0.980514084448872,-0.671344925713172,-0.659503597588466,-0.903307606800926,-0.786968323317871,-0.8031917284706,-0.0162234051527291,-0.15472035263932,0.138496947486591
"234","a12","b03",-0.154518232205063,-1.1813756207713,-1.17491506466655,-1.2182560775441,-1.12202342001685,-1.13744790293628,-1.16097363340192,-1.01566158197702,-1.0150823483104,-1.20502893713934,-0.951267761866282,-1.12578880192748,-0.174521040061199,-0.15472035263932,-0.0198006874218788
"235","a12","b04",-0.103780504647889,-1.0486303809709,-0.943962060818654,-0.984698782124902,-1.00110879623608,-1.02462276775218,-1.03217467199858,-0.791345705216818,-0.795044282960176,-0.992249800183374,-0.842063424321126,-0.901460126260785,-0.0593967019396583,-0.15472035263932,0.0953236506996614
"236","a12","b05",-0.072781014568145,-0.957205874275773,-0.936137304641541,-0.962505933798147,-0.913890338778389,-0.928344069727289,-0.939620534860484,-0.802814245345068,-0.79891801260241,-0.971072482824337,-0.762368366442016,-0.8942895958423,-0.131921229400285,-0.15472035263932,0.0227991232390352
"237","a12","b06",-0.0770078487761013,-1.00258412267528,-0.970457000338735,-1.00011786418015,-0.971314690660658,-0.980874657903242,-0.992741288741212,-0.808786097718235,-0.812574015300603,-1.00060183797423,-0.804904521751298,-0.918507363102391,-0.113602841351093,-0.15472035263932,0.0411175112882265
"238","a12","b07",-0.0241074136199742,-0.897510559946974,-1.0349484567413,-1.07711029173207,-0.868997857693164,-0.877071743825822,-0.884416344758046,-0.813259584625038,-0.810123784240277,-1.09877818612,-0.710420783968796,-0.966844060691738,-0.256423276722942,-0.15472035263932,-0.101702924083623
"239","a12","b08",0.00855102378418811,-0.835495227672233,-0.743963194486627,-0.776536499919918,-0.791807357702344,-0.80463173050895,-0.8319442623685,-0.706228622371074,-0.714688124870541,-0.779260954336476,-0.651065510893568,-0.744135479196927,-0.0930699683033595,-0.15472035263932,0.0616503843359602
"240","a12","b09",-0.0839923789864318,-0.874781955414324,-0.923087753327042,-0.950645369287915,-0.829861886736165,-0.849582267133423,-0.858912647625261,-0.847303199229384,-0.845058872901301,-0.966285080653837,-0.699426227179121,-0.906476055079896,-0.207049827900775,-0.15472035263932,-0.0523294752614552
"241","a12","b10",-0.0819035934464639,-0.945218460785253,-0.931220688688258,-0.970575152337254,-0.904506886037536,-0.923036856318492,-0.942444497759335,-0.807993273983301,-0.80571969716025,-0.994106811992073,-0.759422058869416,-0.901923124832227,-0.142501065962811,-0.15472035263932,0.0122192866765083
"242","a12","b11",0.0218507516713822,-0.761124381698984,-0.732192679724589,-0.759583322659355,-0.728994988067377,-0.745720366778778,-0.756341923204432,-0.707263101634807,-0.698705335450843,-0.77534327450443,-0.594066181615638,-0.734617542794805,-0.140551361179167,-0.15472035263932,0.0141689914601527
"243","a12","b12",-0.0537378687769235,-0.852136220191035,-0.824451909801219,-0.863848299442343,-0.815180379372031,-0.823162764978935,-0.834501373111916,-0.771577220786378,-0.768521593087042,-0.882866027076111,-0.675743721286168,-0.822253010038619,-0.14650928875245,-0.15472035263932,0.00821106388686926
"244","a12","b13",-0.136958792198839,-0.893039115251426,-0.919847165269384,-0.962409599285082,-0.865758187386615,-0.880891983667708,-0.89271260436457,-0.641202021961569,-0.638906935100568,-0.958014136459952,-0.733872136573832,-0.824075971615311,-0.0902038350414796,-0.15472035263932,0.0645165175978401
"245","a12","b14",-0.0100400311974533,-0.961130789785737,-0.889927056830604,-0.931543029027231,-0.92169364510712,-0.934662902661394,-0.954684849483129,-0.794803251574181,-0.791949078939602,-0.937359412489274,-0.756442443646967,-0.869116365772178,-0.112673922125212,-0.15472035263932,0.0420464305141079
"246","a12","b15",-0.0991709874179447,-1.01806418090389,-0.93684467964642,-0.980889789979291,-0.982476420178636,-0.998585891222923,-1.00900432180548,-0.760553329477176,-0.76206118880255,-0.980883277965369,-0.821460360305776,-0.884246453174161,-0.0627860928683854,-0.15472035263932,0.0919342597709342
"247","a12","b16",-0.00756168440479959,-0.908674039179669,-0.884337702634785,-0.929619141135924,-0.880150286507518,-0.883029011562713,-0.892373632875664,-0.773744978680408,-0.771548245411426,-0.93950554008359,-0.714357730906073,-0.859751121589227,-0.145393390683154,-0.15472035263932,0.00932696195616561
"248","a12","b17",-0.0537956105177966,-0.819782160165696,-0.790695623636787,-0.830762700680404,-0.783286333687617,-0.800707039210746,-0.805681013195477,-0.691001757142904,-0.694185915244462,-0.840177100041397,-0.652650431355466,-0.769364619349191,-0.116714187993724,-0.15472035263932,0.0380061646455953
"249","a12","b18",0.104150528043661,-0.758240323584009,-0.679323976222949,-0.709190392932314,-0.707308817314101,-0.7318021971549,-0.748610219768699,-0.623034853664394,-0.611564109205848,-0.715673056688549,-0.568362205955609,-0.667757277742811,-0.0993950717872017,-0.15472035263932,0.0553252808521179
"250","a12","b19",-0.0649129796496639,-0.878393566126512,-0.887113960697636,-0.934248682232984,-0.832518622030577,-0.847549212806175,-0.861307342030091,-0.877623757893716,-0.872771076679038,-0.942039393817371,-0.696936344528604,-0.902759374264149,-0.205823029735545,-0.15472035263932,-0.0511026770962258
"251","a12","b20",-0.0955279227055798,-0.844625267025591,-0.833202855788674,-0.865800002269466,-0.811642266896218,-0.81800832842746,-0.825828696531644,-0.723858966593947,-0.726216532871902,-0.871798870909224,-0.679126496317298,-0.804175445686643,-0.125048949369344,-0.15472035263932,0.0296714032699754
"252","a12","pretest",-0.0427117827746284,-0.610659307291459,-0.623237233948977,-0.651254848191753,-0.549427454634238,-0.585750941843256,-0.596296546688109,-0.614272738774479,-0.616617305134576,-0.653065670378503,-0.476969206646338,-0.631689559285658,-0.15472035263932,-0.15472035263932,0
"253","a13","b01",-0.537033438636649,-0.522064619442111,-0.367852511381393,-0.134865960230178,-0.539651594930545,-0.526595825864256,-0.523259720672358,-0.232492599499717,-0.237089265051146,-0.461239650214223,-0.529721039909184,-0.286707997275331,0.243013042633853,0.423053756389667,-0.180040713755815
"254","a13","b02",-0.814329853618944,-0.796234552322748,-0.227948045261879,-0.280644250689404,-0.818927989224989,-0.802214182511155,-0.806677939596574,-0.257779978822287,-0.260962163170159,-0.603345609955718,-0.807676903454882,-0.326136009579889,0.481540893874993,0.423053756389667,0.0584871374853252
"255","a13","b03",-0.809773895336249,-0.777531364166161,-0.280087409399532,-0.231924174682103,-0.805382059317457,-0.778790963006103,-0.786905592523043,-0.167420207302823,-0.169001485152559,-0.549153524676433,-0.791676774869803,-0.27951736024269,0.512159414627113,0.423053756389667,0.0891056582374454
"256","a13","b04",-0.90316188480078,-0.870011023201837,-0.0508278002763601,-0.340712330117744,-0.903554844433515,-0.875424155830847,-0.884258376578758,-0.222081429472775,-0.226117876084534,-0.650010802409651,-0.887282056969148,-0.297950047672213,0.589332009296935,0.423053756389667,0.166278252907267
"257","a13","b05",-0.750662523421242,-0.720556452876268,-0.06393892938556,-0.273979497286239,-0.747130846382895,-0.726971159862412,-0.727020468773876,-0.255655509661486,-0.257204897892087,-0.564642813776141,-0.734468290263339,-0.283084329600302,0.451383960663036,0.423053756389667,0.0283302042733688
"258","a13","b06",-0.786001756193386,-0.751573199026979,-0.392799792031243,-0.322351362254148,-0.789873624459905,-0.762672853901567,-0.774170075555036,-0.275065809314665,-0.270089946834408,-0.62834657370957,-0.772858301827375,-0.377730696828807,0.395127604998568,0.423053756389667,-0.0279261513910997
"259","a13","b07",-0.734438519111822,-0.721286534475421,-0.40852205788872,-0.175266883112024,-0.748369170561274,-0.730185961735258,-0.721591464734638,-0.221345318088068,-0.21650975295594,-0.525145178307844,-0.731174330123683,-0.309357838070519,0.421816492053163,0.423053756389667,-0.00123726433650401
"260","a13","b08",-0.723994518223723,-0.697535618461252,-0.301661712070738,-0.264962253547892,-0.708748079603572,-0.688030413532639,-0.705123942226047,-0.356747976466456,-0.347741693795101,-0.594007308690877,-0.704686514409447,-0.373024188914213,0.331662325495234,0.423053756389667,-0.0913914308944334
"261","a13","b09",-0.841869128942212,-0.82402523573059,-0.220719569197149,-0.361942376171297,-0.846290360355121,-0.827603334055626,-0.832416101957776,-0.302579372443497,-0.304526019949897,-0.697699879396213,-0.834440832208265,-0.37749344343161,0.456947388776654,0.423053756389667,0.033893632386987
"262","a13","b10",-0.860429278538094,-0.838350148561839,-0.329348713776703,-0.439584534536304,-0.87544857831307,-0.849985409589811,-0.863926910596933,-0.417627305518389,-0.413400325720352,-0.733403557229842,-0.857628065119949,-0.466672887356318,0.390955177763631,0.423053756389667,-0.032098578626036
"263","a13","b11",-0.557046401188903,-0.537823822895079,-0.115432998559917,-0.234781173992778,-0.558933680434803,-0.537451816282346,-0.546461318018029,-0.116663183625386,-0.108494410696695,-0.562953557789002,-0.547543407763832,-0.227665064932756,0.319878342831076,0.423053756389667,-0.103175413558591
"264","a13","b12",-0.690848893316155,-0.681212105621531,-0.116741212010994,-0.129907525305667,-0.693620098028563,-0.67575119332856,-0.674487219616032,-0.0972121705765601,-0.0994149703458358,-0.44836994552579,-0.683183901982168,-0.17832916475297,0.504854737229199,0.423053756389667,0.0818009808395312
"265","a13","b13",-0.816795138158192,-0.778515140600422,-0.614223973619333,-0.438865741315996,-0.80912728541715,-0.780880982412151,-0.78764982340574,-0.48101931965959,-0.476922940284631,-0.76710958641534,-0.794593673998731,-0.555628312258978,0.238965361739753,0.423053756389667,-0.184088394649915
"266","a13","b14",-0.797868588856204,-0.78620766828026,-0.467794606852944,-0.4477427515867,-0.798408287579771,-0.777005532708372,-0.784646314759504,-0.464392192618172,-0.454946344750232,-0.764420754024532,-0.788827278436822,-0.519859329966516,0.268967948470306,0.423053756389667,-0.154085807919361
"267","a13","b15",-0.557011152166681,-0.540759539371674,-0.132394999695117,-0.201624362821555,-0.559788927177261,-0.545512678876913,-0.546895458300113,-0.0121958531376729,-0.00841994814916738,-0.541247061326422,-0.549993551178529,-0.179176445025987,0.370817106152542,0.423053756389667,-0.0522366502371259
"268","a13","b16",-1.09088372521855,-1.06935066378192,-0.640683047506762,-0.661388833174066,-1.09662147497108,-1.0606586956911,-1.06594911094072,-0.504968297465273,-0.498340420954978,-0.984218472602897,-1.07669273412067,-0.657919814340795,0.418772919779876,0.423053756389667,-0.00428083660979184
"269","a13","b17",-0.881172464017405,-0.850732009963139,-0.440200253998487,-0.517469909463981,-0.891634898510436,-0.854600875608931,-0.853297966278926,-0.469269276314642,-0.449975353949227,-0.862714071228241,-0.866287642875768,-0.547925772990916,0.318361869884852,0.423053756389667,-0.104691886504816
"270","a13","b18",-0.892924470706819,-0.861674199865277,-0.609308685607636,-0.314132711366505,-0.902188326515798,-0.871538867468602,-0.869916637534731,-0.456106777504176,-0.442653329792728,-0.643224306524767,-0.879648500418245,-0.493085162159162,0.386563338259083,0.423053756389667,-0.0364904181305846
"271","a13","b19",-0.777138687248038,-0.757666535024771,-0.220826473180477,-0.259542116421251,-0.77449509022966,-0.755393892896826,-0.759547286209837,-0.203338205074553,-0.200030455207213,-0.588527423823926,-0.764848298321827,-0.294452934741484,0.470395363580342,0.423053756389667,0.047341607190675
"272","a13","b20",-0.919477708337897,-0.883815290068704,-0.475502042558305,-0.327091846417721,-0.912398089275866,-0.8814803607286,-0.894963591665336,-0.311185874538142,-0.308367384949297,-0.627295773564355,-0.89842700801528,-0.409888584405564,0.488538423609716,0.423053756389667,0.0654846672200489
"273","a13","pretest",-0.601488796176435,-0.567019731075683,-0.0186704201013537,-0.396505209080283,-0.60052608150209,-0.564797253971723,-0.567949542930083,0.161459686610739,0.164175188441755,-0.696971869578534,-0.580356281131203,-0.157302524741535,0.423053756389667,0.423053756389667,0
"274","a14","b01",-0.83794139682696,-0.82655762086333,-1.21733854017264,-1.23947707797224,-0.83769664511556,-0.82785677482601,-0.8119835728105,-1.17837282345469,-1.22422186057793,-1.26891895324916,-0.828407202088472,-1.22566585108533,-0.397258648996861,-0.0928481968323792,-0.304410452164482
"275","a14","b02",-0.885600718378937,-0.877468513861466,-1.2170904606223,-1.23224518825007,-0.893129111344274,-0.894044637408675,-0.864799261545697,-1.17017714179145,-1.21238449834848,-1.25796614075076,-0.88300844850781,-1.21797268595261,-0.334964237444801,-0.0928481968323792,-0.242116040612422
"276","a14","b03",-0.769078702739395,-0.760679527803894,-1.20340212351768,-1.2133928171785,-0.775610697406903,-0.771993481070288,-0.750692494201871,-1.14486256864751,-1.19258138395435,-1.23770848200315,-0.76561098064447,-1.19838947506024,-0.432778494415767,-0.0928481968323792,-0.339930297583388
"277","a14","b04",-0.854832507640403,-0.828216512007519,-1.17992339905905,-1.2044343950588,-0.842279652170771,-0.841202277932769,-0.826482082645111,-1.12714940340443,-1.18616424952557,-1.23550549706955,-0.838602606479315,-1.18663538882348,-0.348032782344164,-0.0928481968323792,-0.255184585511784
"278","a14","b05",-0.834048103108243,-0.82197701853082,-1.17299185815143,-1.18274696770791,-0.835610391056585,-0.839979868332121,-0.812014823594432,-1.10838511980477,-1.16452891025998,-1.20706410482518,-0.82872604092444,-1.16714339214985,-0.338417351225412,-0.0928481968323792,-0.245569154393033
"279","a14","b06",-0.912784804158237,-0.90210517299759,-1.11387556618503,-1.14406800530366,-0.914854072375411,-0.910382807306833,-0.900808076450909,-1.05587548399202,-1.11523424371947,-1.16342734304768,-0.908186986657796,-1.11849612844957,-0.210309141791779,-0.0928481968323792,-0.1174609449594
"280","a14","b07",-0.892460018093627,-0.883400336949203,-1.21234184943673,-1.23716756836908,-0.899651058073747,-0.884168236646977,-0.867703847873705,-1.15720608777087,-1.19531216947736,-1.25533003552435,-0.885476699527452,-1.21147154211568,-0.325994842588228,-0.0928481968323792,-0.233146645755849
"281","a14","b08",-0.799040288049198,-0.794171130940462,-1.0915698494176,-1.11368078949958,-0.8110926033264,-0.802498242938324,-0.793280726064304,-1.02743857935621,-1.09095224015474,-1.13828442683994,-0.800016598263737,-1.09238517705361,-0.292368578789875,-0.0928481968323792,-0.199520381957495
"282","a14","b09",-0.809854348641691,-0.802245455542993,-1.05739581496607,-1.08532199513138,-0.823142230430066,-0.809276183253163,-0.797149688120317,-1.00544816550205,-1.06199446929054,-1.1187830801905,-0.808333581197646,-1.06578870501611,-0.257455123818462,-0.0928481968323792,-0.164606926986083
"283","a14","b10",-0.859084451038792,-0.842843607441625,-1.17062232156158,-1.19633067786824,-0.857400750260984,-0.840620359167804,-0.830224129889762,-1.11863669780767,-1.17673511966959,-1.21215578907758,-0.846034659559793,-1.17489612119693,-0.328861461637139,-0.0928481968323792,-0.23601326480476
"284","a14","b11",-0.868809574995179,-0.868518919425848,-1.07663006515283,-1.0828038528854,-0.890700592087344,-0.884466027356424,-0.864230109976831,-0.999759500903653,-1.07560354101875,-1.12866658197344,-0.875345044768325,-1.07269270838682,-0.197347663618491,-0.0928481968323792,-0.104499466786111
"285","a14","b12",-0.791945645235339,-0.772336909403354,-1.06005036597021,-1.079207580366,-0.797044708644578,-0.793948509584333,-0.77350636418418,-0.983844567443522,-1.07265438435031,-1.11288865252773,-0.785756427410357,-1.06172911013155,-0.275972682721197,-0.0928481968323792,-0.183124485888818
"286","a14","b13",-0.952858642037204,-0.941784045846393,-1.19891367927839,-1.2272963648602,-0.959820536057369,-0.953059130739022,-0.939636520243251,-1.12355787111652,-1.21103204907269,-1.26085111062849,-0.949431774984648,-1.20433021499126,-0.25489844000661,-0.0928481968323792,-0.162050243174231
"287","a14","b14",-0.924413847717221,-0.903956066972418,-1.16908677764913,-1.19684177469915,-0.927971273003258,-0.914161251866662,-0.89369191085614,-1.11278238223581,-1.17388950096332,-1.22624056316587,-0.91283887008314,-1.17576819974266,-0.262929329659517,-0.0928481968323792,-0.170081132827137
"288","a14","b15",-0.919673599310831,-0.898612778230976,-1.14932192396236,-1.18504691782658,-0.923928600667623,-0.910597137663066,-0.900276033362425,-1.07979089976104,-1.16685611845381,-1.21163947376518,-0.910617629846984,-1.1585310667538,-0.247913436906811,-0.0928481968323792,-0.155065240074432
"289","a14","b16",-0.970367117614746,-0.950282285239784,-1.25719875835907,-1.26793930709508,-0.967062501461939,-0.968463246121394,-0.945693483369741,-1.15641876108875,-1.2462326429176,-1.31009571829563,-0.960373726761521,-1.24757703755123,-0.287203310789704,-0.0928481968323792,-0.194355113957325
"290","a14","b17",-0.834909448204963,-0.817785954519334,-1.08011358799557,-1.11213495245188,-0.846346664924947,-0.824880137108726,-0.817354718989545,-0.990505046835611,-1.09758205174744,-1.13133095162102,-0.828255384749503,-1.0823333181303,-0.2540779333808,-0.0928481968323792,-0.161229736548421
"291","a14","b18",-0.968290918603283,-0.958355130320141,-1.1032498223978,-1.12934722257016,-0.982657770158094,-0.968243726141396,-0.961261301370259,-0.983907923953724,-1.09693148598753,-1.14021544623337,-0.967761769318634,-1.09073038022852,-0.122968610909885,-0.0928481968323792,-0.0301204140775058
"292","a14","b19",-1.11039665625012,-1.09642726543693,-1.31285298024396,-1.30517786176434,-1.1163342420075,-1.10345771026709,-1.08928267936676,-1.18406092236054,-1.28070352263567,-1.3435612916228,-1.10317971066568,-1.28527131572546,-0.182091605059783,-0.0928481968323792,-0.0892434082274042
"293","a14","b20",-0.878677160213128,-0.857748191345334,-1.1067565493768,-1.13263600715166,-0.889725574879583,-0.878278837816915,-0.867154144572749,-0.991872455131059,-1.11098743141887,-1.15920970902024,-0.874316781765542,-1.10029243041972,-0.225975648654182,-0.0928481968323792,-0.133127451821803
"294","a14","pretest",-0.800928476391944,-0.787503589010281,-0.88428367571907,-0.892390750689377,-0.804862206673583,-0.797270711236106,-0.779012569403323,-0.872730931658994,-0.878200702695536,-0.906212476114156,-0.793915510543047,-0.886763707375427,-0.0928481968323792,-0.0928481968323792,0
"295","a15","b01",-0.350458501246976,-0.333333333661532,-0.474500259988302,-0.732051698703778,-0.371835574014289,-0.353310630104472,-0.320118244343033,-0.732103205984454,-0.74166583453438,-0.725726303900216,-0.34581125667406,-0.681209460622226,-0.335398203948166,-0.386756366347633,0.051358162399467
"296","a15","b02",-0.296288564799509,-0.269158689451806,-0.410926131594872,-0.673383945411456,-0.319506986217309,-0.293216971869104,-0.371724670264243,-0.669570333312176,-0.678235413132661,-0.682117958612929,-0.309979176520394,-0.622846756412819,-0.312867579892425,-0.386756366347633,0.0738887864552079
"297","a15","b03",-0.761271133832557,-0.724298041842753,-0.774878050068913,-0.890430261606659,-0.781859825333928,-0.737569930385696,-0.713590171643765,-0.876185949906294,-0.887159170597619,-0.880112789957849,-0.74371782060774,-0.861753244427467,-0.118035423819727,-0.386756366347633,0.268720942527905
"298","a15","b04",-0.540269774622851,-0.493504453086193,-0.583282840784781,-0.889459862670712,-0.565472030005899,-0.531675518276048,-0.619360820223434,-0.880133884572973,-0.895137023736246,-0.888078363567628,-0.550056519242885,-0.827218395066468,-0.277161875823583,-0.386756366347633,0.109594490524049
"299","a15","b05",-0.602405529947759,-0.564611793151219,-0.656914175312143,-0.796295153424576,-0.631533211546852,-0.593490734926294,-0.693075767739655,-0.799432658231527,-0.802149863416511,-0.798335852211859,-0.617023407462356,-0.770625540519323,-0.153602133056967,-0.386756366347633,0.233154233290665
"300","a15","b06",-0.58137782521835,-0.547712524156363,-0.615240297426021,-0.837667795712502,-0.608076127845451,-0.584276945431191,-0.661336402634921,-0.831494075396356,-0.838684540965896,-0.843672831195993,-0.596555965057255,-0.793351908139354,-0.196795943082098,-0.386756366347633,0.189960423265534
"301","a15","b07",-0.623091674599717,-0.586331712008602,-0.64207137896546,-0.790273076028861,-0.655247829470557,-0.621169454198593,-0.683304308396232,-0.79137650124829,-0.804581840744498,-0.79323413789703,-0.63382899573474,-0.764307386976828,-0.130478391242088,-0.386756366347633,0.256277975105545
"302","a15","b08",-0.497445135615839,-0.471167128846234,-0.548313156590029,-0.630300656916617,-0.517901449338227,-0.494261500416449,-0.622770413697675,-0.637598525230177,-0.649840479164316,-0.632762096722872,-0.520709125582885,-0.619762982924802,-0.0990538573419172,-0.386756366347633,0.287702509005715
"303","a15","b09",-0.440732263673998,-0.422986496987967,-0.544176953455183,-0.745075735347151,-0.46651715216708,-0.437167414309574,-0.578737887053744,-0.745521593801108,-0.75199115122604,-0.744664996440308,-0.469228242838473,-0.706286086053958,-0.237057843215485,-0.386756366347633,0.149698523132148
"304","a15","b10",-0.816904296403371,-0.77655995977466,-0.912491646085867,-1.06827691819743,-0.852506114620535,-0.802742045231507,-0.849457546481253,-1.06524811845561,-1.07667801794137,-1.07344128705147,-0.819633992502265,-1.03922719754635,-0.219593205044083,-0.386756366347633,0.16716316130355
"305","a15","b11",-0.608086486503148,-0.565964876470614,-0.685241380220117,-0.99493623038753,-0.637738261480493,-0.60008084893834,-0.727301399419873,-0.982881949942792,-0.995096050005534,-0.987449802513804,-0.627834374562494,-0.929121082613955,-0.301286708051462,-0.386756366347633,0.0854696582961707
"306","a15","b12",-0.628875188655688,-0.596695188823234,-0.654856144878421,-0.895366644167278,-0.658449748910632,-0.633401779435516,-0.752093143769123,-0.892310788229254,-0.895562365080964,-0.898961938812238,-0.653903009918839,-0.847411576233631,-0.193508566314792,-0.386756366347633,0.19324780003284
"307","a15","b13",-0.391796454343259,-0.345570291783675,-0.49924037578589,-0.847711254440852,-0.426100945555437,-0.398375333592612,-0.575501222803501,-0.834477131215726,-0.849970858501327,-0.833493302216138,-0.427468849615697,-0.772978584431986,-0.345509734816289,-0.386756366347633,0.0412466315313431
"308","a15","b14",-0.628148455337263,-0.57956590065241,-0.646023808797144,-0.938484093079243,-0.662972577487618,-0.62277528320522,-0.696748475052823,-0.924488470718638,-0.931637381160398,-0.920934218165432,-0.638042138347067,-0.872313594384171,-0.234271456037105,-0.386756366347633,0.152484910310528
"309","a15","b15",-0.886601515166235,-0.861923621625535,-0.966621875256664,-1.11279891912742,-0.92362709179326,-0.889739037893594,-0.875506721957416,-1.11238936410179,-1.11239701375143,-1.10985882748408,-0.887479597687208,-1.08281319994428,-0.195333602257069,-0.386756366347633,0.191422764090564
"310","a15","b16",-0.43809932898347,-0.402747122747743,-0.594885964911398,-1.02384632274861,-0.463939422670574,-0.445232815113098,-0.576582206157843,-1.00672250686505,-1.03155376941119,-1.00027101369451,-0.465320179134546,-0.931455915526154,-0.466135736391608,-0.386756366347633,-0.0793793700439754
"311","a15","b17",-1.01672386964863,-0.985990130598068,-1.00717981115466,-1.15580706553969,-1.07005653091675,-1.00861121961482,-0.940988379466476,-1.1573961591416,-1.16519485364408,-1.16284915513224,-1.00447402604895,-1.12968540892245,-0.125211382873504,-0.386756366347633,0.261544983474128
"312","a15","b18",-0.944032225003124,-0.878610486138998,-0.850641194707806,-0.991665061181595,-0.999179279435548,-0.93041560723345,-0.854701667926614,-0.994884159940387,-0.994092343614048,-0.998466412158711,-0.921387853147547,-0.965949834320509,-0.0445619811729625,-0.386756366347633,0.34219438517467
"313","a15","b19",-0.486807927925538,-0.419985890711337,-0.471857216091349,-0.845967478708237,-0.504221187905148,-0.47823157842408,-0.563054512568617,-0.872396124974682,-0.868467011288665,-0.870672361950108,-0.490460219506944,-0.785872038602608,-0.295411819095664,-0.386756366347633,0.0913445472519683
"314","a15","b20",-0.629645942412054,-0.56866359645698,-0.626111998261661,-0.920356965595448,-0.664500152716204,-0.625222419697354,-0.637004448535274,-0.902787466223283,-0.93177176145366,-0.903094998495615,-0.625007311963573,-0.856824638005933,-0.23181732604236,-0.386756366347633,0.154939040305272
"315","a15","pretest",-0.656651200948756,-0.610930169945763,-0.731724930621434,-1.0686783195539,-0.683323904761666,-0.645700327680859,-0.514355846363106,-1.07646243552814,-1.08955699200532,-1.07832060372951,-0.62219228994003,-1.00894865628766,-0.386756366347633,-0.386756366347633,0
"316","a16","b01",-0.63800192757555,-1.13548913600918,-0.848478613726514,-1.12045713458039,-1.27043585437444,-1.27556209079981,-1.0826958900291,-1.12450851787078,-1.11396780225519,-0.960613427137084,-1.08043697975762,-1.03360509911399,0.046831880643627,-0.641833084522038,0.688664965165665
"317","a16","b02",-0.741813052444677,-1.17224474678898,-0.849470553764233,-1.15288757944263,-1.27835334834136,-1.27930841397707,-1.11069279054939,-1.16957657900787,-1.15161057206963,-1.03556019448954,-1.1164824704203,-1.07182109575478,0.0446613746655153,-0.641833084522038,0.686494459187553
